"dataset_kind","site_id","park_name","scan_id","local_tree_id","persistent_tree_id","quarter","date","scenario","simulated_manual_dbh_cm","simulated_ai_dbh_cm","simulated_height_m","simulated_latitude","simulated_longitude","simulated_measurement_height_m","identity_kind","position_kind","reference_scan_id","reference_tree_id","seed"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q4","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2023Q4","2023-12-31","steady","16.98","17.12","8.7","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q1","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2024Q1","2024-03-31","steady","17.04","17.11","8.73","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q2","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2024Q2","2024-06-30","steady","17.12","17.51","8.75","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q3","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2024Q3","2024-09-30","steady","17.26","17.16","8.78","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q4","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2024Q4","2024-12-31","steady","17.4","17.48","8.8","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q1","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2025Q1","2025-03-31","steady","17.41","17.68","8.82","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q2","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2025Q2","2025-06-30","steady","17.58","17.88","8.85","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q3","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2025Q3","2025-09-30","steady","17.68","17.25","8.87","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q4","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2025Q4","2025-12-31","steady","17.83","17.76","8.89","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2026Q1","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2026Q1","2026-03-31","steady","17.87","17.61","8.92","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2026Q2","Tree_009","SIM-park-50f0d8e8dc-Tree_009","2026Q2","2026-06-30","steady","18.03","17.97","8.94","24.1535314","120.6254107","1.3","simulated","simulated","20260818092855","Tree_009","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2022Q3","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2022Q3","2022-09-30","slow","26.67","27.11","10.6","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2022Q4","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2022Q4","2022-12-31","slow","26.77","26.68","10.61","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q1","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2023Q1","2023-03-31","slow","26.83","26.88","10.62","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q2","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2023Q2","2023-06-30","slow","26.86","27.18","10.63","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q3","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2023Q3","2023-09-30","slow","26.91","26.58","10.64","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q4","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2023Q4","2023-12-31","slow","26.99","26.74","10.64","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q1","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2024Q1","2024-03-31","slow","27","27.54","10.65","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q2","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2024Q2","2024-06-30","slow","27.08","27.53","10.66","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q3","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2024Q3","2024-09-30","slow","27.06","27.72","10.67","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q4","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2024Q4","2024-12-31","slow","27.12","27.29","10.68","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q1","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2025Q1","2025-03-31","slow","27.21","27.08","10.69","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q2","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2025Q2","2025-06-30","slow","27.22","27.87","10.7","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q3","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2025Q3","2025-09-30","slow","27.27","27.57","10.7","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q4","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2025Q4","2025-12-31","slow","27.33","27.27","10.71","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2026Q1","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2026Q1","2026-03-31","slow","27.4","27.04","10.72","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2026Q2","Tree_010","SIM-park-50f0d8e8dc-Tree_010","2026Q2","2026-06-30","slow","27.47","27.55","10.73","24.1534542","120.6253577","1.3","simulated","simulated","20260818092855","Tree_010","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2022Q3","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2022Q3","2022-09-30","stalled","89.69","89.63","18.35","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2022Q4","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2022Q4","2022-12-31","stalled","89.8","90.05","18.36","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q1","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2023Q1","2023-03-31","stalled","90.06","90.73","18.38","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q2","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2023Q2","2023-06-30","stalled","90.14","90.5","18.4","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q3","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2023Q3","2023-09-30","stalled","90.36","90.82","18.41","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q4","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2023Q4","2023-12-31","stalled","90.69","90.39","18.43","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q1","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2024Q1","2024-03-31","stalled","90.72","90.55","18.45","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q2","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2024Q2","2024-06-30","stalled","90.9","90.62","18.46","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q3","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2024Q3","2024-09-30","stalled","90.98","91.52","18.48","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q4","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2024Q4","2024-12-31","stalled","91.09","91.57","18.48","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q1","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2025Q1","2025-03-31","stalled","91.08","91.11","18.48","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q2","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2025Q2","2025-06-30","stalled","91.05","91.29","18.48","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q3","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2025Q3","2025-09-30","stalled","91","90.94","18.48","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q4","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2025Q4","2025-12-31","stalled","91.15","91.04","18.48","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2026Q1","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2026Q1","2026-03-31","stalled","91.14","91.51","18.48","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2026Q2","Tree_011","SIM-park-50f0d8e8dc-Tree_011","2026Q2","2026-06-30","stalled","91.09","91.84","18.48","24.1531304","120.6251225","1.3","simulated","simulated","20260818092855","Tree_011","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2022Q3","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2022Q3","2022-09-30","negative_review","134.16","134.05","22.15","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2022Q4","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2022Q4","2022-12-31","negative_review","134.35","134.7","22.16","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q1","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2023Q1","2023-03-31","negative_review","134.61","134.81","22.18","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q2","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2023Q2","2023-06-30","negative_review","134.85","134.89","22.2","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q3","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2023Q3","2023-09-30","negative_review","135.1","134.89","22.22","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2023Q4","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2023Q4","2023-12-31","negative_review","135.33","135.53","22.24","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q1","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2024Q1","2024-03-31","negative_review","135.59","135.75","22.26","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q2","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2024Q2","2024-06-30","negative_review","135.82","135.98","22.28","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q3","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2024Q3","2024-09-30","negative_review","136.04","136.28","22.29","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2024Q4","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2024Q4","2024-12-31","negative_review","136.29","135.96","22.31","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q1","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2025Q1","2025-03-31","negative_review","136.54","136.78","22.33","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q2","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2025Q2","2025-06-30","negative_review","136.76","137.17","22.35","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q3","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2025Q3","2025-09-30","negative_review","137.04","137.16","22.37","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2025Q4","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2025Q4","2025-12-31","negative_review","135.69","135.73","22.27","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2026Q1","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2026Q1","2026-03-31","negative_review","136.04","136.19","22.29","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-50f0d8e8dc","黎新公園","sim20260406lxp001-2026Q2","Tree_012","SIM-park-50f0d8e8dc-Tree_012","2026Q2","2026-06-30","negative_review","136.21","136.37","22.31","24.1528067","120.6248872","1.3","simulated","simulated","20260818092855","Tree_012","20260933"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2022Q3","Tree_001","SIM-park-e470581dbf-Tree_001","2022Q3","2022-09-30","steady","65.1","65.52","15.82","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2022Q4","Tree_001","SIM-park-e470581dbf-Tree_001","2022Q4","2022-12-31","steady","65.2","65.25","15.84","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2023Q1","Tree_001","SIM-park-e470581dbf-Tree_001","2023Q1","2023-03-31","steady","65.44","65.74","15.85","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2023Q2","Tree_001","SIM-park-e470581dbf-Tree_001","2023Q2","2023-06-30","steady","65.54","65.94","15.87","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2023Q3","Tree_001","SIM-park-e470581dbf-Tree_001","2023Q3","2023-09-30","steady","65.61","65.3","15.89","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2023Q4","Tree_001","SIM-park-e470581dbf-Tree_001","2023Q4","2023-12-31","steady","65.84","65.56","15.9","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2024Q1","Tree_001","SIM-park-e470581dbf-Tree_001","2024Q1","2024-03-31","steady","65.97","66.37","15.92","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2024Q2","Tree_001","SIM-park-e470581dbf-Tree_001","2024Q2","2024-06-30","steady","66.14","66.35","15.93","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
"simulated","park-e470581dbf","望高寮夜景公園","sim20260407wgl001-2024Q3","Tree_001","SIM-park-e470581dbf-Tree_001","2024Q3","2024-09-30","steady","66.24","66.09","15.95","24.1436247","120.5822656","1.3","simulated","simulated","20260818092855","Tree_001","20260934"
